temperature;humidity;wind_speed;wind_gust;daily_ra;monthly_ra;yearly_ra;uv_0_11;date
41.4;66.0;0.0;0.0;0.0;3.8;3.8;4;2020-01-23T16:55:00+00:00
33.4;66.0;0.0;0.0;0.0;3.8;3.8;2;2020-01-23T14:25:00+00:00
28.0;89.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-23T12:55:00+00:00
27.1;90.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-23T12:25:00+00:00
26.4;91.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-23T11:55:00+00:00
26.1;91.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-23T10:25:00+00:00
28.2;85.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-23T07:55:00+00:00
28.8;75.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-23T06:55:00+00:00
29.5;81.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-23T04:55:00+00:00
30.0;78.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-23T03:55:00+00:00
32.9;71.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-23T01:25:00+00:00
34.9;65.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-23T00:25:00+00:00
38.8;46.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-22T22:55:00+00:00
44.6;35.0;1.3;2.5;0.0;3.8;3.8;1;2020-01-22T20:55:00+00:00
43.2;38.0;0.4;2.5;0.0;3.8;3.8;3;2020-01-22T18:25:00+00:00
39.6;45.0;2.9;4.9;0.0;3.8;3.8;4;2020-01-22T16:55:00+00:00
33.6;55.0;0.2;2.5;0.0;3.8;3.8;2;2020-01-22T14:55:00+00:00
25.3;73.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-22T10:55:00+00:00
25.7;71.0;1.8;2.5;0.0;3.8;3.8;0;2020-01-22T10:25:00+00:00
25.9;70.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-22T09:55:00+00:00
27.1;64.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-22T04:25:00+00:00
28.4;56.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-22T02:55:00+00:00
28.4;56.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-22T01:20:00+00:00
36.3;34.0;8.7;9.8;0.0;3.8;3.8;3;2020-01-21T18:25:00+00:00
35.4;37.0;2.0;2.5;0.0;3.8;3.8;4;2020-01-21T17:25:00+00:00
34.3;38.0;0.0;0.0;0.0;3.8;3.8;4;2020-01-21T16:55:00+00:00
32.5;43.0;6.0;7.4;0.0;3.8;3.8;3;2020-01-21T15:55:00+00:00
30.9;49.0;0.9;2.5;0.0;3.8;3.8;2;2020-01-21T14:55:00+00:00
26.6;55.0;2.7;4.9;0.0;3.8;3.8;1;2020-01-21T13:55:00+00:00
26.6;58.0;1.1;2.5;0.0;3.8;3.8;0;2020-01-21T07:55:00+00:00
26.4;70.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-21T04:55:00+00:00
31.5;54.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-20T23:55:00+00:00
34.3;48.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-20T22:55:00+00:00
38.3;38.0;0.0;0.0;0.0;3.8;3.8;1;2020-01-20T20:55:00+00:00
38.8;38.0;0.9;2.5;0.0;3.8;3.8;2;2020-01-20T19:25:00+00:00
28.2;61.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-20T10:25:00+00:00
29.5;59.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-20T08:55:00+00:00
30.2;56.0;1.3;2.5;0.0;3.8;3.8;0;2020-01-20T06:25:00+00:00
31.3;54.0;4.0;4.9;0.0;3.8;3.8;0;2020-01-20T05:25:00+00:00
33.6;53.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-20T03:55:00+00:00
35.1;58.0;1.3;2.5;0.0;3.8;3.8;0;2020-01-20T02:55:00+00:00
43.3;50.0;1.1;2.5;0.0;3.8;3.8;0;2020-01-19T23:55:00+00:00
48.4;38.0;2.0;2.5;0.0;3.8;3.8;0;2020-01-19T22:25:00+00:00
51.1;34.0;0.2;2.5;0.0;3.8;3.8;1;2020-01-19T21:26:00+00:00
54.1;29.0;5.8;7.4;0.0;3.8;3.8;3;2020-01-19T18:25:00+00:00
52.9;39.0;2.7;4.9;0.0;3.8;3.8;4;2020-01-19T17:25:00+00:00
52.5;46.0;5.1;7.4;0.0;3.8;3.8;4;2020-01-19T16:25:00+00:00
48.9;99.0;0.0;0.0;0.0;3.8;3.8;1;2020-01-19T12:55:00+00:00
48.7;99.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-19T11:55:00+00:00
46.6;99.0;0.0;0.0;0.0;3.8;3.8;0;2020-01-19T09:55:00+00:00
41.2;99.0;0.0;0.0;0.11;3.79;3.79;0;2020-01-19T03:55:00+00:00
42.4;99.0;0.0;0.0;0.11;3.79;3.79;0;2020-01-19T02:55:00+00:00
43.7;99.0;0.0;0.0;0.09;3.78;3.78;0;2020-01-19T01:55:00+00:00
44.6;89.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-18T23:25:00+00:00
46.0;71.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-18T21:55:00+00:00
42.8;58.0;4.3;7.4;0.0;3.69;3.69;1;2020-01-18T18:55:00+00:00
36.7;60.0;2.0;2.5;0.0;3.69;3.69;0;2020-01-18T12:55:00+00:00
37.2;55.0;0.9;2.5;0.0;3.69;3.69;0;2020-01-18T10:55:00+00:00
38.3;47.0;1.3;2.5;0.0;3.69;3.69;0;2020-01-18T06:55:00+00:00
39.2;47.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-18T03:55:00+00:00
38.3;52.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-18T01:55:00+00:00
45.3;33.0;2.5;4.9;0.0;3.69;3.69;4;2020-01-17T17:55:00+00:00
40.5;42.0;1.1;2.5;0.0;3.69;3.69;2;2020-01-17T14:55:00+00:00
37.0;49.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-17T12:25:00+00:00
37.9;39.0;1.3;2.5;0.0;3.69;3.69;0;2020-01-17T10:25:00+00:00
38.7;38.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-17T09:25:00+00:00
42.4;38.0;0.4;2.5;0.0;3.69;3.69;0;2020-01-17T07:25:00+00:00
43.5;36.0;1.3;2.5;0.0;3.69;3.69;0;2020-01-17T06:55:00+00:00
46.4;33.0;1.1;2.5;0.0;3.69;3.69;0;2020-01-17T04:55:00+00:00
53.1;37.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-17T00:55:00+00:00
54.5;36.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-16T23:55:00+00:00
57.0;35.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-16T22:55:00+00:00
62.2;29.0;2.0;2.5;0.0;3.69;3.69;2;2020-01-16T20:25:00+00:00
64.0;29.0;4.5;4.9;0.0;3.69;3.69;3;2020-01-16T18:55:00+00:00
60.6;96.0;1.1;2.5;0.0;3.69;3.69;1;2020-01-16T13:25:00+00:00
60.6;98.0;2.0;2.5;0.0;3.69;3.69;0;2020-01-16T11:55:00+00:00
61.0;98.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-16T10:25:00+00:00
61.5;96.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-16T09:25:00+00:00
61.3;96.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-16T08:25:00+00:00
60.4;98.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-16T06:55:00+00:00
60.6;96.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-16T05:25:00+00:00
60.3;97.0;2.0;2.5;0.0;3.69;3.69;0;2020-01-16T03:55:00+00:00
61.3;92.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-16T00:25:00+00:00
61.9;89.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-15T23:55:00+00:00
66.9;66.0;0.2;2.5;0.0;3.69;3.69;2;2020-01-15T18:55:00+00:00
66.6;68.0;0.9;2.5;0.0;3.69;3.69;3;2020-01-15T18:25:00+00:00
55.4;99.0;0.0;0.0;0.0;3.69;3.69;1;2020-01-15T13:25:00+00:00
56.1;99.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-15T10:25:00+00:00
55.9;99.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-15T09:25:00+00:00
56.7;99.0;0.0;0.0;0.0;3.69;3.69;0;2020-01-15T07:25:00+00:00
59.4;99.0;0.0;0.0;0.52;3.69;3.69;0;2020-01-15T03:55:00+00:00
62.6;99.0;0.0;0.0;0.52;3.69;3.69;0;2020-01-14T23:55:00+00:00
65.5;98.0;0.4;2.5;0.52;3.69;3.69;1;2020-01-14T20:25:00+00:00
65.3;99.0;0.4;2.5;0.52;3.69;3.69;2;2020-01-14T19:55:00+00:00
67.1;95.0;3.6;7.4;0.48;3.65;3.65;2;2020-01-14T17:56:00+00:00
63.5;99.0;0.0;0.0;0.47;3.64;3.64;2;2020-01-14T14:55:00+00:00
62.2;99.0;0.0;0.0;0.47;3.64;3.64;1;2020-01-14T13:25:00+00:00
62.4;99.0;0.0;0.0;0.38;3.54;3.54;0;2020-01-14T08:25:00+00:00
63.1;99.0;0.0;0.0;0.45;2.98;2.98;0;2020-01-14T03:25:00+00:00
63.7;99.0;0.0;0.0;0.41;2.94;2.94;0;2020-01-14T02:25:00+00:00
64.9;99.0;0.0;0.0;0.22;2.75;2.75;1;2020-01-13T17:25:00+00:00
64.8;99.0;0.0;0.0;0.21;2.74;2.74;1;2020-01-13T16:25:00+00:00
62.8;99.0;0.0;0.0;0.18;2.7;2.7;1;2020-01-13T14:25:00+00:00
63.0;99.0;0.0;0.0;0.02;2.55;2.55;0;2020-01-13T08:25:00+00:00
63.3;99.0;0.0;0.0;0.02;2.55;2.55;0;2020-01-13T07:55:00+00:00
62.2;99.0;0.0;0.0;0.01;2.54;2.54;0;2020-01-13T05:55:00+00:00
62.1;99.0;0.0;0.0;0.12;2.53;2.53;0;2020-01-13T03:25:00+00:00
69.6;67.0;0.0;0.0;0.12;2.53;2.53;2;2020-01-12T18:55:00+00:00
68.0;73.0;1.3;2.5;0.12;2.53;2.53;3;2020-01-12T16:55:00+00:00
64.2;89.0;0.0;0.0;0.12;2.53;2.53;2;2020-01-12T14:25:00+00:00
63.5;92.0;0.0;0.0;0.12;2.53;2.53;1;2020-01-12T13:55:00+00:00
63.9;90.0;1.8;2.5;0.12;2.53;2.53;0;2020-01-12T13:00:00+00:00
63.9;89.0;0.0;0.0;0.12;2.53;2.53;0;2020-01-12T12:25:00+00:00
66.9;93.0;5.6;7.4;0.08;2.49;2.49;0;2020-01-12T07:25:00+00:00
66.9;99.0;6.0;7.4;0.07;2.1;2.1;0;2020-01-12T01:55:00+00:00
68.7;89.0;1.3;2.5;0.02;2.06;2.06;0;2020-01-11T22:55:00+00:00
66.9;96.0;3.6;4.9;0.02;2.06;2.06;2;2020-01-11T19:55:00+00:00
66.6;97.0;2.9;4.9;0.02;2.06;2.06;2;2020-01-11T19:25:00+00:00
65.3;87.0;1.8;2.5;0.0;2.03;2.03;2;2020-01-11T15:25:00+00:00
62.1;93.0;0.0;0.0;0.0;2.03;2.03;1;2020-01-11T13:55:00+00:00
61.5;91.0;0.9;2.5;0.0;2.03;2.03;1;2020-01-11T13:25:00+00:00
59.7;91.0;3.4;4.9;0.0;2.03;2.03;0;2020-01-11T09:55:00+00:00
55.6;89.0;0.0;0.0;0.0;2.03;2.03;0;2020-01-11T00:55:00+00:00
58.3;82.0;0.0;0.0;0.0;2.03;2.03;0;2020-01-10T22:25:00+00:00
47.7;79.0;0.0;0.0;0.0;2.03;2.03;2;2020-01-10T15:25:00+00:00
38.3;89.0;0.0;0.0;0.0;2.03;2.03;0;2020-01-10T10:55:00+00:00
37.8;89.0;0.0;0.0;0.0;2.03;2.03;0;2020-01-10T08:55:00+00:00
38.1;87.0;0.0;0.0;0.0;2.03;2.03;0;2020-01-10T07:55:00+00:00
39.7;80.0;0.0;0.0;0.0;2.03;2.03;0;2020-01-10T03:55:00+00:00
39.9;78.0;0.0;0.0;0.0;2.03;2.03;0;2020-01-10T03:25:00+00:00
40.5;78.0;0.0;0.0;0.0;2.03;2.03;0;2020-01-10T02:25:00+00:00
40.1;75.0;0.0;0.0;0.0;2.03;2.03;0;2020-01-10T01:25:00+00:00
49.3;47.0;0.0;0.0;0.0;2.03;2.03;0;2020-01-09T21:55:00+00:00
50.7;41.0;1.3;2.5;0.0;2.03;2.03;2;2020-01-09T19:55:00+00:00
33.3;72.0;0.0;0.0;0.0;2.03;2.03;1;2020-01-09T13:25:00+00:00
30.7;94.0;0.0;0.0;0.0;2.03;2.03;0;2020-01-09T08:25:00+00:00
33.3;92.0;0.0;0.0;0.0;2.03;2.03;0;2020-01-09T06:25:00+00:00
34.2;89.0;0.0;0.0;0.0;2.03;2.03;0;2020-01-09T05:55:00+00:00
34.2;88.0;0.0;0.0;0.0;2.03;2.03;0;2020-01-09T05:15:00+00:00
39.2;75.0;0.0;0.0;0.01;2.03;2.03;0;2020-01-09T02:25:00+00:00
42.8;67.0;0.0;0.0;0.01;2.03;2.03;0;2020-01-09T00:55:00+00:00
54.0;44.0;0.0;0.0;0.01;2.03;2.03;0;2020-01-08T22:25:00+00:00
57.6;34.0;2.7;4.9;0.01;2.03;2.03;2;2020-01-08T19:55:00+00:00
57.4;34.0;2.5;2.5;0.01;2.03;2.03;2;2020-01-08T18:55:00+00:00
54.5;34.0;6.5;7.4;0.01;2.03;2.03;2;2020-01-08T17:25:00+00:00
49.3;43.0;1.3;2.5;0.01;2.03;2.03;3;2020-01-08T15:25:00+00:00
32.4;88.0;0.0;0.0;0.01;2.03;2.03;0;2020-01-08T11:55:00+00:00
30.4;97.0;0.0;0.0;0.01;2.03;2.03;0;2020-01-08T09:55:00+00:00
29.1;99.0;0.0;0.0;0.01;2.03;2.03;0;2020-01-08T08:55:00+00:00
34.9;96.0;0.0;0.0;0.09;2.02;2.02;0;2020-01-08T02:25:00+00:00
36.0;96.0;0.0;0.0;0.09;2.02;2.02;0;2020-01-08T01:55:00+00:00
38.7;93.0;0.0;0.0;0.09;2.02;2.02;0;2020-01-08T00:55:00+00:00
41.2;90.0;0.0;0.0;0.09;2.02;2.02;0;2020-01-07T23:55:00+00:00
46.9;92.0;3.4;4.9;0.09;2.02;2.02;2;2020-01-07T19:55:00+00:00
46.8;99.0;3.6;4.9;0.09;2.02;2.02;1;2020-01-07T18:55:00+00:00
45.5;99.0;0.0;0.0;0.09;2.02;2.02;1;2020-01-07T17:55:00+00:00
42.6;81.0;2.0;4.9;0.0;1.93;1.93;1;2020-01-07T15:25:00+00:00
39.6;75.0;0.2;2.5;0.0;1.93;1.93;1;2020-01-07T14:25:00+00:00
34.7;87.0;0.0;0.0;0.0;1.93;1.93;1;2020-01-07T13:25:00+00:00
32.0;87.0;0.0;0.0;0.0;1.93;1.93;0;2020-01-07T09:55:00+00:00
31.8;92.0;0.0;0.0;0.0;1.93;1.93;0;2020-01-07T07:55:00+00:00
32.5;92.0;0.0;0.0;0.0;1.93;1.93;0;2020-01-07T06:55:00+00:00
32.7;91.0;0.0;0.0;0.0;1.93;1.93;0;2020-01-07T05:55:00+00:00
34.0;89.0;0.0;0.0;0.0;1.93;1.93;0;2020-01-07T04:55:00+00:00
36.7;81.0;0.0;0.0;0.0;1.93;1.93;0;2020-01-07T02:55:00+00:00
47.3;53.0;0.0;0.0;0.0;1.93;1.93;0;2020-01-06T23:25:00+00:00
42.6;73.0;0.0;0.0;0.0;1.93;1.93;2;2020-01-06T14:25:00+00:00
30.9;99.0;0.0;0.0;0.0;1.93;1.93;0;2020-01-06T11:55:00+00:00
30.7;99.0;0.0;0.0;0.0;1.93;1.93;0;2020-01-06T11:25:00+00:00
32.0;99.0;0.0;0.0;0.0;1.93;1.93;0;2020-01-06T08:55:00+00:00
32.2;98.0;0.0;0.0;0.0;1.93;1.93;0;2020-01-06T07:55:00+00:00
35.4;93.0;0.0;0.0;0.0;1.93;1.93;0;2020-01-06T02:55:00+00:00
49.5;47.0;2.5;2.5;0.0;1.93;1.93;1;2020-01-05T21:25:00+00:00
49.6;48.0;1.3;2.5;0.0;1.93;1.93;2;2020-01-05T19:55:00+00:00
48.4;48.0;3.4;4.9;0.0;1.93;1.93;2;2020-01-05T17:55:00+00:00
44.6;57.0;4.3;4.9;0.0;1.93;1.93;3;2020-01-05T15:25:00+00:00
40.8;66.0;5.6;7.4;0.0;1.93;1.93;1;2020-01-05T13:55:00+00:00
40.6;65.0;4.5;4.9;0.0;1.93;1.93;0;2020-01-05T06:55:00+00:00
41.0;61.0;4.9;7.4;0.0;1.93;1.93;0;2020-01-05T06:25:00+00:00
50.2;63.0;5.6;7.4;0.52;1.93;1.93;0;2020-01-05T01:25:00+00:00
51.1;66.0;6.7;7.4;0.52;1.93;1.93;0;2020-01-05T00:55:00+00:00
51.3;99.0;4.5;4.9;0.52;1.93;1.93;0;2020-01-05T00:25:00+00:00
52.7;99.0;0.0;0.0;0.51;1.91;1.91;0;2020-01-04T22:55:00+00:00
64.2;79.0;0.2;2.5;0.41;1.82;1.82;1;2020-01-04T20:55:00+00:00
59.5;99.0;0.0;0.0;0.41;1.82;1.82;3;2020-01-04T16:55:00+00:00
57.9;99.0;0.0;0.0;0.37;1.77;1.77;0;2020-01-04T13:25:00+00:00
55.8;99.0;0.0;0.0;0.17;1.57;1.57;0;2020-01-04T06:55:00+00:00
54.5;99.0;0.0;0.0;0.01;1.42;1.42;0;2020-01-04T05:25:00+00:00
54.5;99.0;0.0;0.0;1.25;1.41;1.41;0;2020-01-04T04:55:00+00:00
52.5;99.0;0.0;0.0;0.58;0.73;0.73;0;2020-01-03T22:55:00+00:00
52.5;99.0;0.0;0.0;0.32;0.47;0.47;0;2020-01-03T22:25:00+00:00
52.5;99.0;0.0;0.0;0.19;0.34;0.34;0;2020-01-03T21:25:00+00:00
54.7;99.0;0.0;0.0;0.15;0.31;0.31;1;2020-01-03T19:25:00+00:00
53.1;99.0;0.0;0.0;0.15;0.31;0.31;1;2020-01-03T16:55:00+00:00
49.3;99.0;0.0;0.0;0.15;0.31;0.31;1;2020-01-03T15:25:00+00:00
47.1;99.0;0.0;0.0;0.15;0.31;0.31;1;2020-01-03T13:55:00+00:00
46.4;99.0;0.0;0.0;0.15;0.31;0.31;0;2020-01-03T12:25:00+00:00
45.7;99.0;0.0;0.0;0.15;0.31;0.31;0;2020-01-03T09:55:00+00:00
45.7;99.0;0.0;0.0;0.15;0.31;0.31;0;2020-01-03T09:25:00+00:00
45.3;99.0;0.0;0.0;0.14;0.3;0.3;0;2020-01-03T06:55:00+00:00
45.3;99.0;0.0;0.0;0.12;0.27;0.27;0;2020-01-03T05:25:00+00:00
46.8;85.0;0.0;0.0;0.0;0.0;0.0;0;2020-01-03T00:55:00+00:00
46.0;84.0;0.0;0.0;0.0;0.0;0.0;0;2020-01-02T22:55:00+00:00
52.2;54.0;1.3;2.5;0.0;0.0;0.0;1;2020-01-02T20:25:00+00:00
54.3;48.0;2.7;4.9;0.0;0.0;0.0;1;2020-01-02T19:55:00+00:00
55.0;45.0;0.9;2.5;0.0;0.0;0.0;2;2020-01-02T18:55:00+00:00
54.1;46.0;4.3;4.9;0.0;0.0;0.0;2;2020-01-02T16:25:00+00:00
35.2;93.0;0.0;0.0;0.0;0.0;0.0;0;2020-01-02T06:55:00+00:00
37.2;90.0;0.0;0.0;0.0;0.0;0.0;0;2020-01-02T02:55:00+00:00
37.9;88.0;0.0;0.0;0.0;0.0;0.0;0;2020-01-02T02:25:00+00:00
44.1;76.0;0.0;0.0;0.0;0.0;0.0;0;2020-01-01T23:55:00+00:00
53.6;49.0;1.1;2.5;0.0;0.0;0.0;2;2020-01-01T19:25:00+00:00
53.1;50.0;1.3;2.5;0.0;0.0;0.0;2;2020-01-01T18:55:00+00:00
51.8;50.0;4.9;4.9;0.0;0.0;0.0;2;2020-01-01T17:55:00+00:00
37.6;78.0;0.0;0.0;0.0;0.0;0.0;1;2020-01-01T13:25:00+00:00
36.3;89.0;0.0;0.0;0.0;0.0;0.0;0;2020-01-01T09:25:00+00:00
38.8;87.0;0.0;0.0;0.0;3.47;50.19;0;2020-01-01T04:25:00+00:00
53.6;48.0;0.0;0.0;0.0;3.47;50.19;0;2019-12-31T22:25:00+00:00
55.6;43.0;8.9;9.8;0.0;3.47;50.19;4;2019-12-31T16:50:00+00:00
53.8;46.0;2.9;4.9;0.0;3.47;50.19;3;2019-12-31T16:20:00+00:00
37.9;94.0;0.0;0.0;0.0;3.47;50.19;1;2019-12-31T12:56:00+00:00
68.4;49.0;0.0;0.0;0.0;3.47;50.19;0;2019-12-30T22:05:00+00:00
72.0;76.0;5.8;7.4;0.0;3.47;50.19;2;2019-12-30T15:50:00+00:00
70.2;86.0;0.9;2.5;0.0;3.47;50.19;2;2019-12-30T14:40:00+00:00
69.3;88.0;6.5;9.8;0.0;3.47;50.19;0;2019-12-30T13:45:00+00:00
66.4;99.0;1.3;4.9;0.0;3.47;50.19;0;2019-12-30T05:10:00+00:00
54.3;99.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-29T11:40:00+00:00
52.3;99.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-29T04:30:00+00:00
53.8;99.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-29T03:20:00+00:00
58.1;95.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-29T00:15:00+00:00
58.5;94.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-29T00:10:00+00:00
63.3;83.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-28T22:35:00+00:00
68.0;72.0;1.3;2.5;0.0;3.2;49.91;1;2019-12-28T21:20:00+00:00
63.3;68.0;0.9;2.5;0.0;3.2;49.91;3;2019-12-28T16:05:00+00:00
56.7;82.0;0.0;0.0;0.0;3.2;49.91;2;2019-12-28T14:50:00+00:00
48.7;99.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-28T10:50:00+00:00
49.8;99.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-28T06:55:00+00:00
54.5;99.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-28T01:25:00+00:00
55.6;97.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-28T00:20:00+00:00
57.4;96.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-27T23:25:00+00:00
59.0;93.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-27T22:50:00+00:00
59.9;91.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-27T22:25:00+00:00
62.8;83.0;0.0;0.0;0.0;3.2;49.91;1;2019-12-27T21:25:00+00:00
64.0;78.0;0.0;0.0;0.0;3.2;49.91;2;2019-12-27T20:15:00+00:00
64.4;77.0;2.5;2.5;0.0;3.2;49.91;2;2019-12-27T19:25:00+00:00
63.9;76.0;0.0;0.0;0.0;3.2;49.91;3;2019-12-27T18:50:00+00:00
62.4;76.0;0.9;2.5;0.0;3.2;49.91;3;2019-12-27T17:50:00+00:00
56.8;84.0;0.0;0.0;0.0;3.2;49.91;4;2019-12-27T16:45:00+00:00
48.6;99.0;0.0;0.0;0.0;3.2;49.91;2;2019-12-27T14:25:00+00:00
45.3;99.0;0.0;0.0;0.0;3.2;49.91;1;2019-12-27T12:55:00+00:00
42.8;99.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-27T10:20:00+00:00
44.6;99.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-27T04:55:00+00:00
44.2;99.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-27T03:55:00+00:00
45.1;99.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-27T03:25:00+00:00
63.9;59.0;0.0;0.0;0.0;3.2;49.91;2;2019-12-26T18:50:00+00:00
63.0;55.0;2.0;2.5;0.0;3.2;49.91;2;2019-12-26T17:25:00+00:00
61.3;59.0;2.7;4.9;0.0;3.2;49.91;4;2019-12-26T16:55:00+00:00
32.5;99.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-26T12:25:00+00:00
33.4;99.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-26T10:25:00+00:00
34.0;99.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-26T09:25:00+00:00
39.4;95.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-26T02:55:00+00:00
40.6;91.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-26T02:25:00+00:00
55.4;59.0;0.0;0.0;0.0;3.2;49.91;1;2019-12-25T21:25:00+00:00
57.4;51.0;0.0;0.0;0.0;3.2;49.91;1;2019-12-25T20:55:00+00:00
58.1;46.0;0.0;0.0;0.0;3.2;49.91;1;2019-12-25T20:25:00+00:00
58.6;45.0;0.0;0.0;0.0;3.2;49.91;2;2019-12-25T18:50:00+00:00
56.5;59.0;2.0;2.5;0.0;3.2;49.91;2;2019-12-25T17:55:00+00:00
49.3;70.0;0.0;0.0;0.0;3.2;49.91;3;2019-12-25T15:55:00+00:00
36.3;95.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-25T10:55:00+00:00
37.4;94.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-25T09:55:00+00:00
37.9;94.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-25T09:25:00+00:00
39.4;93.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-25T06:55:00+00:00
41.5;86.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-25T05:55:00+00:00
44.1;82.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-25T03:55:00+00:00
61.5;47.0;0.0;0.0;0.0;3.2;49.91;1;2019-12-24T21:25:00+00:00
65.7;49.0;0.0;0.0;0.0;3.2;49.91;2;2019-12-24T18:55:00+00:00
63.7;55.0;3.4;4.9;0.0;3.2;49.91;3;2019-12-24T17:55:00+00:00
62.6;69.0;0.0;0.0;0.0;3.2;49.91;4;2019-12-24T16:55:00+00:00
44.8;98.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-24T11:55:00+00:00
45.5;97.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-24T11:25:00+00:00
46.8;95.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-24T10:25:00+00:00
46.6;87.0;0.0;0.0;0.0;3.2;49.91;0;2019-12-24T08:25:00+00:00
46.8;97.0;0.0;0.0;0.32;3.2;49.91;0;2019-12-24T02:25:00+00:00
46.2;99.0;0.0;0.0;0.32;3.2;49.91;0;2019-12-24T01:55:00+00:00
46.2;99.0;0.0;0.0;0.32;3.2;49.91;0;2019-12-24T01:25:00+00:00
45.5;99.0;0.0;0.0;0.32;3.2;49.91;0;2019-12-23T21:50:00+00:00
43.7;99.0;2.0;2.5;0.28;3.17;49.88;1;2019-12-23T19:05:00+00:00
43.9;99.0;1.3;2.5;0.27;3.15;49.87;1;2019-12-23T18:35:00+00:00
43.5;99.0;0.0;0.0;0.25;3.13;49.84;1;2019-12-23T17:15:00+00:00
40.8;99.0;0.0;0.0;0.13;3.01;49.72;0;2019-12-23T10:55:00+00:00
40.8;99.0;0.0;0.0;0.05;2.93;49.64;0;2019-12-23T07:55:00+00:00
40.6;99.0;0.0;0.0;0.02;2.91;49.62;0;2019-12-23T05:55:00+00:00
40.8;98.0;0.0;0.0;0.02;2.88;49.59;0;2019-12-23T04:55:00+00:00
42.6;78.0;0.0;0.0;0.0;2.86;49.57;0;2019-12-23T00:25:00+00:00
46.2;65.0;0.0;0.0;0.0;2.86;49.57;1;2019-12-22T19:50:00+00:00
40.8;68.0;0.9;2.5;0.0;2.86;49.57;2;2019-12-22T16:55:00+00:00
